Age,Income,Credit_Score,Employment_Status,Previous_Loan_Default,Loan_Eligibility
19,52140,603,Employed,0,Yes
19,86139,691,Student,1,No
20,89355,832,Student,0,No
31,76345,527,Employed,0,No
18,46111,544,Unemployed,1,No
35,26328,581,Employed,0,No
19,51495,712,Student,1,No
33,79989,737,Student,0,No
31,64835,733,Student,1,No
29,65690,652,Student,0,No
24,52793,758,Unemployed,1,No
26,46482,683,Employed,0,Yes
21,26622,571,Student,0,No
28,68688,605,Unemployed,0,No
35,37733,598,Employed,0,No
24,30780,605,Student,0,No
27,88160,661,Student,0,No
32,22993,573,Student,1,No
18,76644,570,Student,0,No
30,77673,644,Employed,0,Yes
28,36160,652,Student,1,No
31,40602,554,Student,1,No
35,52071,630,Employed,0,No
32,79455,627,Unemployed,0,No
27,27035,723,Employed,1,No
33,42134,676,Unemployed,0,No
23,50001,684,Employed,0,Yes
32,80567,557,Unemployed,1,No
35,43689,774,Student,0,No
27,66954,542,Student,1,No
20,56214,660,Student,1,No
27,76696,628,Student,0,No
25,20773,515,Student,0,No
29,42265,655,Unemployed,1,No
33,67903,669,Student,1,No
18,29060,757,Employed,1,No
33,65436,523,Unemployed,1,No
30,79169,522,Employed,0,No
31,84237,573,Employed,1,No
19,36800,757,Employed,0,Yes
19,60578,841,Unemployed,1,No
33,24253,825,Student,0,No
26,75490,521,Employed,0,No
21,74212,550,Unemployed,1,No
18,83874,800,Employed,0,Yes
20,70507,637,Student,1,No
28,43263,749,Student,1,No
23,85907,841,Unemployed,0,No
35,72378,750,Employed,1,No
20,66538,848,Unemployed,1,No
30,88297,760,Unemployed,1,No
29,81354,556,Employed,1,No
29,74510,846,Student,0,No
31,74340,786,Employed,1,No
19,51393,715,Employed,0,Yes
30,52883,708,Employed,0,Yes
28,68561,660,Unemployed,1,No
21,29404,612,Unemployed,1,No
31,44625,595,Unemployed,1,No
29,29783,761,Unemployed,1,No
30,72964,534,Employed,0,No
20,39047,828,Employed,1,No
32,60880,785,Employed,1,No
33,59868,769,Student,1,No
24,31177,792,Student,0,No
19,65548,582,Student,0,No
26,46852,699,Employed,0,Yes
23,65553,788,Employed,0,Yes
31,52825,568,Unemployed,0,No
21,37582,747,Student,1,No
18,34496,749,Student,0,No
21,31858,792,Employed,1,No
25,81170,849,Employed,0,Yes
34,67555,841,Student,0,No
30,20580,715,Unemployed,0,No
24,21582,711,Unemployed,1,No
31,81662,605,Employed,1,No
33,79608,691,Student,1,No
23,88267,658,Unemployed,0,No
27,21100,518,Unemployed,0,No
33,46638,509,Unemployed,0,No
27,88650,589,Employed,1,No
27,69930,605,Employed,1,No
22,50050,674,Student,0,No
21,87482,577,Unemployed,0,No
35,20433,719,Employed,1,No
34,74143,571,Employed,0,No
35,63888,602,Employed,0,No
21,32305,835,Unemployed,0,No
32,83494,808,Unemployed,0,No
30,75561,697,Student,0,No
30,59808,745,Unemployed,0,No
25,40757,712,Student,1,No
28,21333,598,Unemployed,1,No
19,42679,841,Employed,1,No
18,49480,751,Student,0,No
29,45943,841,Employed,0,Yes
24,40355,628,Employed,1,No
22,78748,668,Student,1,No
21,64866,524,Employed,0,No
19,68385,706,Employed,1,No
35,28072,733,Unemployed,0,No
30,63222,577,Student,1,No
35,29469,756,Student,0,No
34,51189,759,Employed,0,No
18,29677,667,Unemployed,1,No
32,77896,754,Student,1,No
20,52255,704,Employed,0,Yes
31,66143,725,Student,1,No
22,86603,585,Unemployed,1,No
21,62964,836,Student,0,No
22,59966,787,Student,1,No
24,53557,663,Student,1,No
31,71784,539,Employed,0,No
35,77269,675,Employed,1,No
18,24451,798,Unemployed,1,No
29,72465,727,Employed,0,Yes
22,47300,788,Employed,1,No
24,70282,507,Unemployed,1,No
20,40215,826,Student,0,No
31,70182,554,Employed,1,No
25,73708,517,Employed,1,No
35,25451,724,Unemployed,0,No
22,23809,614,Employed,0,No
35,33133,534,Unemployed,0,No
31,71906,744,Student,0,No
32,41481,508,Unemployed,1,No
25,58697,628,Employed,0,Yes
30,67395,715,Student,0,No
32,33191,796,Employed,0,No
29,73166,837,Student,1,No
27,45400,801,Student,1,No
33,24452,662,Student,1,No
32,46375,807,Unemployed,0,No
30,52932,805,Unemployed,1,No
26,75798,781,Employed,1,No
25,26563,681,Employed,1,No
35,36320,529,Unemployed,1,No
24,32388,569,Employed,0,No
31,74994,565,Student,1,No
33,86635,524,Employed,0,No
28,87591,526,Student,0,No
20,58519,697,Unemployed,1,No
32,21703,520,Unemployed,0,No
19,24577,730,Unemployed,1,No
26,71444,725,Employed,0,Yes
27,85030,644,Unemployed,1,No
25,24251,783,Employed,1,No
21,47612,554,Employed,1,No
30,85249,534,Employed,0,No
22,34314,602,Unemployed,1,No
27,36495,838,Employed,1,No
23,66984,822,Unemployed,0,No
20,25485,600,Student,1,No
18,58509,585,Employed,1,No
20,43781,660,Employed,1,No
19,49919,571,Unemployed,1,No
31,81375,699,Student,0,No
30,41668,768,Employed,1,No
20,46478,658,Unemployed,0,No
33,48556,773,Student,1,No
27,45483,510,Employed,0,No
34,45762,708,Unemployed,0,No
24,78683,504,Unemployed,1,No
30,51766,761,Unemployed,0,No
33,36044,678,Student,0,No
35,62690,560,Unemployed,0,No
21,30181,740,Employed,1,No
19,64711,724,Student,1,No
32,84656,536,Employed,0,No
35,37665,517,Unemployed,0,No
22,89555,727,Student,1,No
26,24390,683,Employed,0,No
25,21695,607,Student,0,No
30,77397,750,Employed,1,No
21,42249,636,Employed,1,No
23,69545,665,Student,1,No
20,44817,707,Student,1,No
33,53916,686,Unemployed,1,No
28,49999,731,Student,0,No
29,78117,653,Student,0,No
28,38284,714,Employed,0,Yes
21,88239,687,Unemployed,0,No
21,61244,721,Student,0,No
25,65130,538,Student,1,No
31,57597,715,Student,0,No
29,27901,838,Student,0,No
35,46512,758,Employed,0,No
20,49273,632,Student,1,No
19,43262,748,Student,1,No
19,52587,820,Student,1,No
30,46574,623,Unemployed,0,No
25,59407,819,Student,0,No
26,62077,731,Unemployed,1,No
20,61522,672,Employed,1,No
34,37495,706,Unemployed,0,No
24,41782,637,Employed,0,Yes
32,31622,693,Unemployed,1,No
23,87010,823,Student,1,No
26,83098,713,Employed,0,Yes
24,81524,512,Unemployed,1,No
26,81549,786,Student,0,No
31,89023,549,Employed,0,No
21,40318,591,Employed,1,No
20,43029,614,Unemployed,0,No
30,44304,678,Unemployed,1,No
21,85771,684,Student,1,No
29,56464,532,Employed,0,No
28,89446,622,Unemployed,1,No
18,26706,618,Student,1,No
25,23668,603,Unemployed,0,No
31,82238,597,Student,1,No
18,60416,728,Employed,1,No
29,78068,551,Student,1,No
22,32108,599,Unemployed,1,No
19,88748,713,Unemployed,1,No
35,61121,697,Student,0,No
27,77442,697,Unemployed,0,No
24,22658,795,Unemployed,1,No
35,77588,590,Employed,1,No
30,81188,840,Unemployed,1,No
24,30228,703,Unemployed,0,No
18,58471,698,Unemployed,0,No
33,40669,701,Unemployed,0,No
25,47195,707,Student,0,No
34,57222,841,Student,1,No
20,31836,721,Unemployed,1,No
25,24531,617,Unemployed,0,No
21,70880,710,Unemployed,1,No
31,43451,573,Employed,1,No
29,61701,656,Unemployed,1,No
18,89916,825,Student,1,No
30,39957,583,Employed,1,No
20,33643,824,Unemployed,1,No
34,75966,540,Unemployed,1,No
31,25735,837,Unemployed,0,No
30,20803,651,Student,0,No
21,77959,634,Employed,1,No
24,86992,824,Employed,0,Yes
30,37576,659,Student,0,No
18,74580,699,Employed,1,No
35,57734,663,Student,0,No
22,29981,720,Student,0,No
23,55888,578,Unemployed,0,No
29,54875,630,Unemployed,1,No
20,28869,828,Unemployed,1,No
23,87608,691,Unemployed,0,No
25,23346,677,Employed,0,No
31,76848,727,Unemployed,1,No
35,64540,619,Unemployed,0,No
21,85485,541,Student,1,No
28,66770,630,Employed,0,Yes
23,41736,649,Employed,0,Yes
23,20758,592,Employed,0,No
29,43723,524,Employed,1,No
22,34504,725,Student,0,No
21,40699,713,Employed,1,No
23,63799,523,Student,0,No
33,49880,569,Student,0,No
25,58711,622,Unemployed,0,No
23,67890,523,Employed,0,No
33,52846,807,Student,0,No
25,50192,758,Student,1,No
19,50404,746,Employed,1,No
29,53671,607,Employed,1,No
22,66709,768,Unemployed,0,No
25,23447,767,Student,1,No
21,57680,784,Student,0,No
22,26135,763,Student,0,No
28,27500,639,Employed,1,No
21,63854,799,Unemployed,1,No
21,36417,608,Student,1,No
23,33732,530,Employed,0,No
33,53178,647,Student,1,No
25,34053,536,Student,0,No
33,52954,505,Unemployed,0,No
26,66733,701,Employed,1,No
34,71921,668,Employed,1,No
24,82765,650,Student,1,No
30,69419,502,Student,0,No
25,71610,693,Employed,0,Yes
27,81599,634,Unemployed,0,No
18,33844,778,Unemployed,0,No
31,87732,804,Unemployed,0,No
29,37400,773,Employed,1,No
18,60125,610,Employed,0,Yes
29,35331,705,Unemployed,0,No
30,63071,747,Student,1,No
22,76434,714,Employed,1,No
35,26726,611,Employed,0,No
31,45729,704,Student,0,No
32,61300,576,Student,0,No
25,64342,624,Student,1,No
26,40543,812,Employed,0,Yes
25,21497,607,Employed,1,No
25,68063,569,Employed,1,No
19,88408,834,Employed,1,No
24,43703,807,Employed,1,No
25,58047,515,Unemployed,0,No
26,84072,655,Student,1,No
26,84152,603,Employed,1,No
32,24841,641,Employed,0,No
31,80138,773,Unemployed,1,No
29,71034,672,Employed,1,No
32,50541,812,Student,0,No
19,46289,628,Unemployed,1,No
33,46947,705,Employed,0,No
19,88011,510,Student,0,No
33,61126,719,Employed,1,No
24,24154,742,Employed,0,No
21,85910,838,Employed,1,No
32,28959,846,Employed,1,No
21,70751,663,Employed,1,No
23,50356,710,Unemployed,1,No
20,35560,516,Student,1,No
32,74995,730,Unemployed,0,No
30,62951,744,Employed,0,Yes
35,28739,783,Unemployed,0,No
23,84296,787,Employed,1,No
23,53849,795,Employed,0,Yes
30,23385,826,Employed,1,No
21,65570,846,Employed,1,No
29,45336,738,Employed,0,Yes
19,56451,609,Student,1,No
24,36250,771,Student,1,No
30,84752,511,Student,0,No
31,53482,630,Employed,0,No
26,60032,501,Unemployed,0,No
26,24746,727,Student,1,No
19,39529,622,Unemployed,0,No
31,60940,520,Student,1,No
23,73886,768,Employed,0,Yes
23,85968,838,Student,1,No
22,79434,605,Employed,1,No
26,83625,794,Employed,0,Yes
29,35061,828,Employed,1,No
24,73876,708,Employed,1,No
26,78373,687,Employed,1,No
35,51901,841,Student,0,No
19,62285,596,Employed,0,No
29,27227,720,Employed,1,No
32,35777,785,Student,0,No
30,20265,825,Unemployed,1,No
27,49412,510,Student,0,No
23,65900,693,Unemployed,0,No
27,35848,602,Unemployed,1,No
30,84776,738,Student,0,No
33,20078,724,Unemployed,0,No
32,81435,552,Student,1,No
24,62702,504,Student,1,No
23,80099,580,Employed,0,No
27,47611,762,Employed,0,Yes
33,73372,736,Student,0,No
23,77462,517,Unemployed,1,No
27,52319,536,Student,0,No
20,61755,761,Student,1,No
26,83241,564,Student,1,No
19,57061,696,Student,0,No
19,46760,723,Employed,0,Yes
30,34090,663,Employed,1,No
19,44219,701,Unemployed,0,No
26,23868,819,Student,0,No
20,37703,579,Employed,0,No
31,70315,724,Student,1,No
28,57550,835,Unemployed,1,No
25,43430,642,Unemployed,0,No
31,56377,613,Student,0,No
23,85611,722,Unemployed,1,No
35,21576,687,Employed,0,No
25,88064,516,Student,1,No
25,44483,559,Unemployed,1,No
32,70442,651,Student,1,No
29,37482,709,Unemployed,1,No
21,23954,725,Unemployed,1,No
29,85237,504,Student,0,No
29,24734,787,Student,1,No
26,57918,547,Unemployed,0,No
28,76887,835,Unemployed,1,No
35,72054,805,Unemployed,1,No
25,61109,720,Unemployed,0,No
30,44521,671,Employed,1,No
20,67999,544,Student,1,No
29,29903,799,Unemployed,1,No
34,52828,801,Student,0,No
20,42630,732,Unemployed,1,No
26,63808,771,Employed,0,Yes
20,84554,716,Employed,0,Yes
21,45868,637,Student,0,No
30,56337,849,Student,0,No
28,39490,720,Student,0,No
22,38499,565,Employed,1,No
32,25128,846,Employed,0,No
18,34052,638,Employed,0,Yes
23,78029,537,Employed,1,No
19,52908,626,Student,1,No
35,35648,569,Student,0,No
33,52733,504,Employed,0,No
34,22374,665,Employed,0,No
28,86567,521,Employed,0,No
26,22107,598,Unemployed,1,No
18,64553,517,Employed,0,No
19,64446,692,Employed,0,Yes
28,87923,836,Student,0,No
23,33849,620,Unemployed,0,No
31,74374,791,Student,1,No
18,37969,825,Unemployed,0,No
27,76382,729,Student,1,No
22,86285,558,Unemployed,1,No
34,44922,703,Unemployed,0,No
32,55058,818,Employed,1,No
28,29810,588,Student,0,No
22,20063,625,Unemployed,0,No
26,76719,689,Student,1,No
33,35726,714,Student,1,No
33,87146,823,Unemployed,0,No
18,57409,794,Employed,1,No
19,59741,620,Employed,1,No
27,33163,703,Student,1,No
19,89253,697,Unemployed,1,No
24,37063,565,Unemployed,0,No
33,39365,638,Employed,1,No
30,53380,548,Unemployed,1,No
21,48517,842,Employed,1,No
29,84226,628,Student,1,No
21,86058,506,Employed,1,No
34,46224,795,Unemployed,1,No
19,87905,612,Student,1,No
26,38449,845,Employed,1,No
34,89520,680,Employed,0,No
23,21989,721,Employed,1,No
29,69924,813,Unemployed,0,No
29,74366,572,Student,1,No
23,38200,622,Student,0,No
20,42808,740,Student,0,No
26,36091,772,Unemployed,1,No
28,81643,787,Employed,0,Yes
23,37590,763,Unemployed,0,No
32,85160,541,Employed,0,No
31,37032,788,Student,1,No
18,37500,697,Employed,1,No
26,79615,614,Student,0,No
26,32515,828,Student,0,No
20,24017,611,Unemployed,0,No
21,89283,720,Employed,1,No
32,26545,717,Student,1,No
26,81694,746,Employed,0,Yes
19,32791,540,Employed,0,No
27,20201,782,Unemployed,1,No
25,81377,785,Unemployed,1,No
18,31132,828,Employed,1,No
33,82348,817,Student,0,No
24,57028,572,Unemployed,1,No
24,49619,815,Unemployed,0,No
26,36796,684,Student,1,No
32,43784,733,Student,1,No
29,78445,845,Student,0,No
23,33978,837,Employed,1,No
23,32220,551,Student,1,No
31,24567,616,Employed,1,No
24,89631,617,Employed,1,No
35,84118,777,Employed,1,No
23,22072,841,Student,1,No
28,52320,688,Employed,1,No
32,82233,528,Student,0,No
23,88973,674,Unemployed,0,No
19,39688,662,Student,1,No
20,75009,840,Employed,1,No
27,73937,727,Employed,1,No
34,28945,766,Employed,1,No
24,74298,540,Unemployed,1,No
27,62995,799,Unemployed,0,No
21,63950,724,Unemployed,0,No
28,26771,544,Employed,1,No
32,48018,753,Student,1,No
22,72563,845,Unemployed,1,No
29,58280,788,Employed,1,No
32,31258,745,Employed,0,No
22,22664,522,Employed,0,No
18,23952,549,Employed,1,No
23,86140,708,Employed,1,No
19,71788,593,Student,0,No
28,84021,665,Employed,1,No
21,53208,798,Unemployed,1,No
32,32865,823,Employed,0,No
34,21038,500,Employed,1,No
29,87481,747,Unemployed,1,No
23,42871,747,Employed,1,No
30,75514,678,Employed,0,Yes
27,87669,601,Unemployed,1,No
21,79852,563,Employed,1,No
22,63501,532,Unemployed,0,No
26,46957,620,Student,0,No
31,80725,691,Employed,1,No
33,85235,727,Unemployed,1,No
22,70856,671,Employed,1,No
28,26303,605,Employed,0,No
18,59263,831,Employed,1,No
20,53654,500,Student,1,No
20,43898,761,Unemployed,1,No
20,24617,746,Student,1,No
30,74041,809,Student,1,No
33,39865,546,Student,0,No
23,57988,617,Student,1,No
31,85595,836,Unemployed,0,No
24,40137,678,Unemployed,1,No
29,38927,685,Student,1,No
30,84175,605,Student,0,No
33,32270,528,Employed,1,No
23,88497,614,Employed,1,No
32,70594,637,Employed,1,No
20,44040,848,Student,0,No
26,46818,836,Student,0,No
21,71755,590,Student,1,No
30,59074,630,Unemployed,0,No
28,28340,822,Employed,1,No
30,72546,611,Unemployed,0,No
30,46326,699,Unemployed,0,No
19,67015,847,Unemployed,1,No
26,27403,728,Employed,1,No
19,59381,756,Unemployed,0,No
24,67703,600,Employed,1,No
25,74475,686,Unemployed,1,No
23,61537,797,Employed,1,No
32,80399,740,Employed,0,No
28,67256,652,Employed,0,Yes
33,31687,593,Employed,1,No
21,62684,649,Employed,0,Yes
33,21240,525,Employed,0,No
25,48428,553,Unemployed,0,No
30,86756,792,Unemployed,1,No
26,75141,510,Unemployed,0,No
25,76958,779,Employed,1,No
20,67147,755,Student,0,No
22,28834,769,Student,0,No
29,28273,802,Student,1,No
20,81986,723,Employed,1,No
28,40514,579,Unemployed,1,No
29,36992,779,Student,1,No
18,77301,599,Unemployed,0,No
22,43243,811,Unemployed,0,No
29,38837,778,Student,1,No
21,69094,599,Student,1,No
27,83494,580,Student,1,No
33,54875,711,Student,1,No
28,24433,732,Employed,0,No
34,52163,552,Unemployed,0,No
35,66323,850,Unemployed,0,No
35,82938,661,Student,1,No
29,23350,846,Student,0,No
18,61950,771,Unemployed,0,No
18,75111,749,Employed,1,No
26,53244,755,Student,0,No
24,78528,772,Employed,1,No
30,45409,696,Employed,1,No
30,63318,624,Unemployed,0,No
27,78223,726,Student,1,No
25,46035,745,Employed,0,Yes
22,76413,587,Employed,0,No
20,65210,500,Unemployed,0,No
33,58033,605,Employed,1,No
25,57787,660,Unemployed,1,No
23,35113,807,Student,0,No
28,20511,629,Student,0,No
31,23463,819,Student,1,No
23,29966,638,Student,1,No
32,50964,709,Student,0,No
35,61560,797,Unemployed,0,No
32,59064,748,Employed,0,No
30,77126,686,Unemployed,1,No
34,89095,679,Employed,1,No
27,86317,804,Employed,1,No
29,79334,559,Unemployed,0,No
35,53182,634,Student,1,No
20,77034,624,Employed,1,No
23,64426,745,Student,1,No
33,83356,642,Unemployed,1,No
23,30401,572,Unemployed,1,No
34,79651,727,Student,1,No
20,30667,780,Employed,1,No
28,68930,752,Employed,0,Yes
22,44562,804,Unemployed,0,No
19,62426,801,Unemployed,1,No
27,65964,558,Student,0,No
30,62216,781,Student,1,No
19,62273,790,Unemployed,0,No
26,59703,594,Student,1,No
22,81518,552,Unemployed,0,No
25,52369,528,Student,1,No
25,46499,690,Unemployed,1,No
33,61126,799,Employed,0,No
30,40503,757,Unemployed,0,No
30,20012,768,Student,1,No
28,81694,758,Employed,0,Yes
33,44948,738,Student,0,No
19,81454,733,Unemployed,0,No
31,70439,710,Unemployed,1,No
33,85961,666,Student,0,No
19,58317,642,Student,0,No
32,38415,807,Student,0,No
18,30707,508,Student,0,No
23,39341,707,Student,0,No
32,87737,581,Student,1,No
30,51142,508,Student,1,No
20,66036,717,Student,0,No
20,80137,726,Student,0,No
35,77973,584,Student,1,No
35,31869,802,Employed,1,No
19,86325,843,Employed,1,No
18,84860,668,Employed,1,No
24,20290,686,Unemployed,1,No
28,82550,572,Student,0,No
29,24356,732,Employed,0,No
29,30757,597,Unemployed,1,No
31,78777,593,Unemployed,0,No
35,33992,662,Student,0,No
35,78969,514,Unemployed,1,No
34,63725,614,Student,0,No
21,57851,793,Unemployed,1,No
20,49189,742,Unemployed,1,No
25,20330,718,Employed,0,No
19,89360,690,Employed,0,Yes
19,73476,786,Student,0,No
31,87618,563,Student,1,No
23,46076,774,Student,1,No
28,74232,523,Student,1,No
33,68679,679,Employed,1,No
32,51917,667,Student,0,No
18,61740,827,Employed,1,No
33,37149,681,Unemployed,1,No
19,43440,668,Employed,0,Yes
18,61963,666,Employed,1,No
22,47686,675,Student,1,No
29,81948,822,Unemployed,0,No
34,22789,578,Student,0,No
18,57520,543,Student,0,No
32,59711,796,Unemployed,0,No
30,69673,507,Employed,0,No
31,35018,544,Student,1,No
30,77242,545,Unemployed,1,No
18,56109,725,Employed,1,No
19,25517,521,Student,1,No
35,59435,517,Employed,0,No
22,82594,511,Student,0,No
30,60654,810,Student,0,No
28,77290,832,Student,0,No
25,71608,608,Employed,0,Yes
30,58388,749,Unemployed,0,No
27,67555,666,Employed,0,Yes
33,25030,768,Employed,0,No
25,65806,533,Student,0,No
26,55670,831,Employed,1,No
30,52477,843,Employed,0,Yes
19,24569,633,Student,0,No
35,22382,639,Employed,1,No
33,41720,661,Unemployed,1,No
18,69345,556,Employed,1,No
19,85793,729,Unemployed,0,No
33,21823,802,Employed,0,No
30,73252,773,Employed,0,Yes
25,22335,617,Employed,1,No
30,34232,847,Unemployed,0,No
29,27162,551,Student,1,No
28,54224,709,Student,0,No
29,77565,618,Unemployed,0,No
29,48709,715,Unemployed,0,No
32,72747,803,Employed,1,No
30,42572,582,Employed,1,No
33,60511,750,Student,1,No
19,27854,823,Employed,1,No
21,81111,618,Employed,0,Yes
20,64151,753,Unemployed,1,No
19,56404,588,Student,0,No
26,53092,729,Unemployed,1,No
28,24835,635,Student,0,No
29,44294,720,Student,1,No
29,85565,824,Unemployed,1,No
27,68380,631,Unemployed,0,No
25,80674,785,Unemployed,1,No
34,83583,719,Unemployed,0,No
24,45209,727,Unemployed,1,No
28,41598,659,Unemployed,1,No
31,20318,748,Student,0,No
27,77220,633,Student,0,No
23,77059,563,Unemployed,1,No
24,57016,579,Student,1,No
28,70513,544,Employed,0,No
22,76392,578,Unemployed,0,No
35,53532,562,Employed,1,No
29,29488,504,Employed,1,No
26,37370,821,Student,0,No
33,64468,503,Student,1,No
35,85970,826,Unemployed,1,No
34,42534,506,Student,0,No
33,29413,577,Student,0,No
24,60219,516,Employed,0,No
24,84056,771,Unemployed,0,No
22,73308,740,Unemployed,1,No
25,51960,579,Student,0,No
32,78609,719,Student,1,No
31,64006,759,Employed,0,No
27,70436,775,Student,1,No
27,39798,794,Student,1,No
24,29558,603,Student,1,No
29,84868,580,Employed,1,No
31,86143,633,Employed,0,No
28,50134,707,Employed,1,No
32,85718,607,Unemployed,0,No
24,29914,703,Unemployed,0,No
21,83394,730,Employed,0,Yes
28,51893,654,Unemployed,0,No
35,89993,613,Unemployed,0,No
21,61798,840,Employed,0,Yes
34,22060,553,Student,1,No
26,21485,580,Unemployed,1,No
22,27644,561,Employed,0,No
34,89272,814,Employed,1,No
24,29432,556,Student,1,No
25,83442,778,Unemployed,1,No
33,52252,633,Unemployed,1,No
20,22816,844,Student,1,No
18,85550,715,Unemployed,0,No
30,66296,530,Student,1,No
19,38500,710,Employed,0,Yes
22,60755,753,Employed,0,Yes
22,64156,553,Employed,0,No
31,33015,625,Student,0,No
31,36432,533,Unemployed,1,No
19,30143,665,Student,1,No
18,71731,569,Employed,0,No
19,82601,828,Student,0,No
31,89595,702,Student,1,No
19,89913,609,Student,0,No
30,41490,558,Student,0,No
32,49626,741,Unemployed,0,No
34,79425,542,Student,0,No
18,45560,816,Unemployed,0,No
18,26822,674,Employed,1,No
23,72140,520,Student,0,No
23,57295,752,Student,1,No
32,88607,773,Employed,0,No
20,50282,586,Student,0,No
35,35362,669,Unemployed,0,No
24,42665,569,Employed,1,No
23,62988,631,Unemployed,0,No
